ID,CENTER,FY,SIC,NAICS,STATE,ANNUAL_SALES,EMPLOYEES,PLANT_AREA,ANNUAL_ELECTRICITY_COST,TOTAL_RECC_IMP_COST,TOTAL_RECC_SAVINGS,ROI_YRS,PRODUCTS,PRODUNITS,PRODLEVEL,PRODHOURS,NUMARS,num_reccs,ARC2,IMPSTATUS
AM0099,AM,1990,3431.0,,TX,20000000.0,200.0,,470869.0,69327.0,51194.0,1.35420166425753,ENAMELED STEEL PLUMBING,1.0,633000.0,5832.0,14,14,"2.2422,2.2531,2.8121,2.8114,2.4239,2.4236,2.7312,2.7142,2.7121,2.7142,2.4221,2.6232,2.8121,2.6232","N,N,I,I,N,I,N,I,N,I,N,I,I,N"
AM0100,AM,1990,3089.0,,TX,1800000.0,20.0,,19881.0,1523.0,846.0,1.8002364066193854,ACRYLIC & GLASS SKYLIGHT,1.0,13850.0,1900.0,8,8,"2.7142,2.7133,2.4236,2.1233,2.6212,2.4231,2.2437,2.4221","N,N,I,N,N,N,N,I"
AM0101,AM,1990,2096.0,,TX,125000000.0,350.0,,937752.0,124450.0,76175.0,1.6337381030521825,POTATO AND CORN CHIPS,2.0,49200000.0,7272.0,7,7,"2.1233,2.2414,2.2414,2.2135,2.4236,2.4231,2.6232","I,I,N,I,I,N,I"
AM0102,AM,1990,2086.0,,TX,1600000.0,42.0,,140970.0,20986.0,31327.0,0.6699013630414659,SOFT DRINKS,1.0,3309000.0,2614.0,9,9,"2.2437,2.3212,2.1233,2.4239,2.4236,2.4231,2.7142,2.6212,2.7133","I,I,I,I,I,I,I,I,I"
AM0103,AM,1990,3511.0,,TX,220000000.0,250.0,,413723.0,39308.0,59493.0,0.6607163868018087,GAS TURBINE COGENERATORS,1.0,20.0,2416.0,8,8,"2.7111,2.3212,2.7142,2.4236,2.4231,2.6212,2.7111,2.4221","I,I,I,I,I,I,I,I"
AM0104,AM,1990,3443.0,,TX,15000000.0,95.0,,159878.0,28237.0,21439.0,1.3170856849666495,HEAT EXCHANGERS,1.0,250.0,5757.0,8,8,"2.2414,2.3212,2.2437,2.4236,2.7121,2.6212,2.7111,2.7142","N,N,N,N,N,N,N,N"
AM0105,AM,1990,3498.0,,TX,23000000.0,162.0,,314254.0,49570.0,32130.0,1.5427948957360722,PIPE THREADS & COUPLINGS,1.0,60000.0,5500.0,8,8,"2.1311,2.3212,2.4236,2.6212,2.6232,2.6212,2.4312,2.7142","N,I,I,I,N,I,N,I"
AM0106,AM,1991,3561.0,,TX,12000000.0,245.0,,292343.0,25914.0,7601.0,3.409288251545849,OIL PUMPING UNITS,1.0,1133.0,2250.0,6,6,"2.2711,2.7142,2.4236,2.6232,2.7261,2.2532","N,N,N,N,N,N"
AM0107,AM,1991,3715.0,,TX,60000000.0,350.0,,304146.0,5462.0,21073.0,0.2591942295828786,TRUCK TRAILERS,1.0,2960.0,4267.0,7,7,"2.7316,2.4236,2.4133,2.7142,2.6232,2.6212,2.7261","I,I,I,I,I,I,I"
AM0108,AM,1991,3081.0,,TX,6000000.0,50.0,,108351.0,12770.0,14627.0,0.8730430026663021,COOLING TOWER PARTS,2.0,2770000.0,6120.0,7,7,"2.7142,2.4322,2.6222,2.6218,2.7142,2.7261,2.2511","I,I,I,I,I,I,I"
AM0109,AM,1991,3479.0,,TX,9000000.0,118.0,,177940.0,867.0,3806.0,0.2277982133473463,VINYL COATING,2.0,1300000.0,4080.0,6,6,"2.4236,2.7121,2.2611,2.7142,2.7121,2.7142","I,I,I,I,I,I"
AM0110,AM,1991,3533.0,,TX,17000000.0,130.0,,81273.0,6347.0,2741.0,2.3155782561109084,DRILL FLUID CONDITIONING EQUIPMENT,,,3250.0,7,7,"2.3212,2.7142,2.7142,2.7111,2.7111,2.4236,2.6212","N,N,N,N,N,N,N"
AM0111,AM,1991,2951.0,,TX,1500000.0,19.0,,142904.0,23174.0,21642.0,1.0707882820441734,"HOT MIX ASPHALT,CONCRETE",3.0,125000.0,1300.0,6,6,"2.3131,2.2511,2.3212,2.2414,2.2511,2.7142","I,I,I,I,I,I"
AM0112,AM,1991,2064.0,,TX,13000000.0,160.0,,189515.0,24910.0,11575.0,2.1520518358531318,HARD CANDIES,2.0,1800000.0,4335.0,5,5,"2.1242,2.2422,2.2135,2.2136,2.2122","N,N,N,N,N"
AM0113,AM,1991,3322.0,,TX,45000000.0,700.0,,3540092.0,339870.0,731845.0,0.46440161509609273,IRON CASTINGS,3.0,47000.0,7130.0,5,5,"2.8122,2.2414,2.6221,2.1122,2.2511","I,I,I,I,I"
AM0114,AM,1991,3823.0,,TX,15000000.0,137.0,,131640.0,16720.0,17201.0,0.9720365095052613,DATA ACQUISITION SYSTEMS,1.0,800.0,2500.0,7,7,"2.7229,2.7226,2.7142,2.3131,2.8123,2.6232,2.7261","N,N,N,N,N,N,N"
AM0115,AM,1991,2741.0,,TX,19000000.0,162.0,,189231.0,10473.0,8271.0,1.2662314109539354,"MAGAZINES, BROCHURES",2.0,5200000.0,7272.0,6,6,"2.7142,2.3131,2.7492,2.4236,2.4231,2.4221","N,N,N,N,N,N"
AM0116,AM,1991,3462.0,,TX,9000000.0,40.0,,347176.0,160094.0,119100.0,1.3441981528127624,STEEL FORGING,3.0,12000.0,6000.0,6,6,"2.2422,2.4133,2.7111,2.7142,2.4231,2.7142","N,N,N,N,N,N"
AM0117,AM,1991,3449.0,,TX,12000000.0,50.0,,52725.0,11938.0,5459.0,2.186847407950174,STEEL REINFORCING BARS,3.0,40000.0,3500.0,5,5,"2.3134,2.7121,2.6212,2.7142,2.4236","N,N,N,N,N"
AM0118,AM,1991,3469.0,,TX,13000000.0,100.0,,127437.0,9137.0,13035.0,0.7009589566551592,STAINLESS STEEL EQUIPMENT,2.0,13000000.0,3355.0,9,9,"3.4151,2.4133,2.8112,2.7111,2.4133,2.7142,2.4236,2.4312,2.2437","N,I,I,I,I,I,I,I,I"
AM0119,AM,1991,2013.0,,TX,24000000.0,92.0,,69719.0,728.0,1283.0,0.5674201091192518,PROCESSED MEATS,2.0,8900000.0,5100.0,4,4,"2.7142,2.6212,2.7141,2.7261","I,I,I,I"
AM0120,AM,1991,3537.0,,TX,31000000.0,150.0,,119910.0,3255.0,21336.0,0.15255905511811024,AIRCRAFT GROUND POWER,1.0,400.0,2780.0,8,8,"2.7142,2.6218,2.7142,2.6232,2.4133,2.4236,2.4231,2.7121","N,N,N,N,N,N,N,N"
AM0121,AM,1991,2015.0,,TX,30000000.0,170.0,,172667.0,18952.0,25610.0,0.7400234283483015,BEEF & CHICKEN PRODUCTS,2.0,1500000.0,8736.0,6,6,"2.3212,2.7111,2.7261,2.4312,2.7142,3.4154","N,N,N,N,N,N"
AM0122,AM,1991,2421.0,,TX,10000000.0,34.0,,156570.0,2032.0,5274.0,0.38528631020098597,HARDWOOD LUMBER,6.0,10000.0,8736.0,7,7,"2.4133,2.7221,2.4312,2.1233,2.8114,2.7142,2.6232","I,I,I,I,N,I,I"
AM0123,AM,1991,2752.0,,TX,18000000.0,170.0,,274835.0,81368.0,35697.0,2.279407233100821,PRINTED NEWSPAPER ADVERTISEMENTS,2.0,21108000.0,4896.0,7,7,"2.2414,2.3212,2.3131,2.4231,2.3131,2.6232,2.7142","N,N,N,N,N,N,N"
AM0124,AM,1991,2891.0,,TX,7000000.0,23.0,,78140.0,2603.0,3757.0,0.6928400319403779,ADHESIVES AND CAULKS,3.0,1400000.0,4344.0,7,7,"2.4133,2.4236,2.4312,2.6232,2.4231,2.7142,2.6218","N,N,N,N,N,N,N"
AM0125,AM,1991,3441.0,,TX,17000000.0,105.0,,84276.0,22376.0,26193.0,0.8542740426831597,STEEL POLES,3.0,10000.0,4000.0,9,9,"2.3134,2.3191,2.4236,2.6221,2.7142,2.6212,2.7111,2.7111,2.7142","N,N,N,N,N,N,N,N,N"
AM0126,AM,1991,2051.0,,TX,26000000.0,80.0,,150615.0,2035.0,14052.0,0.14481924281241104,CAKES AND COOKIES,1.0,1720000.0,2498.0,8,8,"2.3131,2.4239,2.7142,2.1311,2.7261,2.2444,2.8123,2.6232","I,I,I,I,I,I,I,I"
AM0127,AM,1991,3593.0,,TX,13000000.0,170.0,,101574.0,2453.0,3163.0,0.7755295605437875,HYDRAULIC POWER PRODUCTS,1.0,84200.0,4016.0,6,6,"2.4133,2.2437,2.4236,2.7111,2.7261,2.4236","N,N,N,N,N,N"
AM0128,AM,1991,3471.0,,TX,5000000.0,36.0,,154770.0,12850.0,11941.0,1.0761242776986852,HYDRAULIC CYLINDER SHAFT,6.0,8640000.0,6024.0,11,11,"2.1311,2.4133,2.8114,2.7142,2.2449,2.4312,2.6212,2.7142,2.8114,2.6232,2.6218","N,N,N,N,N,N,N,N,N,N,N"
AM0129,AM,1991,2761.0,,TX,12000000.0,106.0,,74928.0,3123.0,7244.0,0.4311154058531198,BUSINESS FORMS,2.0,7300000.0,6000.0,6,6,"2.4133,2.7142,2.7111,2.3131,2.7212,2.3212","N,N,N,N,N,N"
AM0130,AM,1991,2431.0,,TX,25000000.0,320.0,,140503.0,36908.0,21427.0,1.7224996499743315,"DOOR JAMS, STEPS, & TRIM",6.0,11000.0,4310.0,8,8,"2.4131,2.4133,2.5121,2.6212,2.4236,2.4312,2.4231,2.7133","N,N,N,N,N,N,N,N"
AM0131,AM,1991,2431.0,,TX,17000000.0,180.0,,98384.0,1877.0,6183.0,0.3035743166747534,WOOD MOLDINGS & SHAVINGS,6.0,96000.0,6120.0,5,5,"2.4133,2.4312,2.3131,2.4236,2.7133","I,I,I,I,I"
AM0132,AM,1991,3496.0,,TX,20000000.0,120.0,,183259.0,156000.0,49199.0,3.170796154393382,WIRE GARMENT HANGERS,1.0,356000000.0,6072.0,7,7,"2.4322,2.4322,2.8114,2.8123,2.4312,2.6232,2.6212","N,N,N,N,N,N,N"
AM0133,AM,1991,3365.0,,TX,10000000.0,140.0,,265054.0,15077.0,10175.0,1.4817690417690417,ALUMINUM ALLOY AIRCRAFT,1.0,10000000.0,5760.0,6,6,"2.2414,2.2437,2.3191,2.4236,2.7142,2.1243","N,N,N,N,N,N"
AM0134,AM,1991,2211.0,,TX,50000000.0,320.0,,1765430.0,168960.0,185847.0,0.9091349335743918,SANFORIZED COTTON,2.0,20600000.0,6600.0,8,8,"2.3192,2.4133,2.4239,2.2443,2.2612,2.7142,2.3131,2.7142","N,N,N,N,N,N,N,N"
AM0135,AM,1991,3471.0,,TX,2500000.0,30.0,,99601.0,9086.0,7905.0,1.1493991144845035,REMANUFACTURING OF CRANKSHAFTS,1.0,313.0,8650.0,9,9,"2.2414,2.2511,2.2121,2.2437,2.2122,2.7133,2.7133,2.7111,2.4236","I,I,I,I,I,I,I,I,I"
AM0136,AM,1992,2434.0,,TX,10000000.0,110.0,,81660.0,3300.0,24006.0,0.1374656335916021,WOODEN CABINETS,1.0,60000.0,2176.0,8,8,"2.8114,2.4133,2.4236,2.4312,2.2437,2.6212,2.7142,2.7121","I,I,I,N,N,N,I,I"
AM0137,AM,1992,2051.0,,TX,18300000.0,155.0,,367336.0,50380.0,41460.0,1.2151471297636276,HAMBURGER BUNS & MUFFINS,1.0,32262400.0,7440.0,5,5,"2.2414,2.2437,2.1311,2.7111,2.7261","N,N,I,I,N"
AM0138,AM,1992,3273.0,,TX,9170000.0,74.0,,814477.0,1003360.0,139317.0,7.201992578077334,"SAND, GRAVEL, CONCRETE",4.0,4995.0,3540.0,4,4,"2.3192,2.3212,2.6232,2.4133","I,I,I,I"
AM0139,AM,1992,2951.0,,TX,3780000.0,8.0,,274546.0,29810.0,26727.0,1.1153515171923523,ASPHALT PAVING MIXTURES,3.0,221000.0,1200.0,4,4,"2.8114,2.2511,2.6232,2.4133","N,N,I,N"
AM0140,AM,1992,3433.0,,TX,4200000.0,115.0,,57326.0,3432.0,3972.0,0.8640483383685801,FIREPLACES,1.0,26500.0,4136.0,4,4,"2.4236,2.8114,2.6232,2.4133","N,N,N,N"
AM0141,AM,1992,2038.0,,TX,50000000.0,100.0,,808205.0,33260.0,43863.0,0.7582700681667921,"TACOS,TAQUITOS,BURRITOS",2.0,26000000.0,4080.0,10,10,"2.2121,2.2511,2.7142,2.4239,2.6232,2.4236,2.4133,2.2414,2.2531,2.6232","I,I,N,I,N,I,I,N,I,N"
AM0142,AM,1992,2048.0,,TX,4500000.0,20.0,,116776.0,8640.0,10448.0,0.8269525267993875,"DAIRY,LIVESTOCK,POULTRY",3.0,22000.0,2332.0,9,9,"2.2136,2.3131,2.7121,2.2135,2.7111,2.4221,2.4133,2.6218,2.6212","I,I,I,I,I,I,I,I,I"
AM0143,AM,1992,2421.0,,TX,4100000.0,15.0,,89029.0,19992.0,7392.0,2.7045454545454546,HARDWOOD LUMBER BLANKS,6.0,5500.0,3460.0,6,6,"3.6192,2.4312,2.6212,2.4236,2.4133,2.7142","N,N,N,N,N,N"
AM0144,AM,1992,2431.0,,TX,10000000.0,60.0,,72610.0,8520.0,44343.0,0.19213855625465123,HARDWOOD LUMBER,6.0,5800.0,4426.0,8,8,"3.6192,2.5123,2.3212,2.6212,2.7142,2.6232,2.4236,2.7111","N,N,N,N,N,N,N,N"
AM0145,AM,1992,2099.0,,TX,4200000.0,260.0,,141999.0,13240.0,12627.0,1.0485467648689317,MILITARY READY-EAT MEALS,1.0,20800000.0,6240.0,5,5,"2.6221,2.6221,2.1233,2.7142,2.6232","I,I,I,I,I"
AM0146,AM,1992,2051.0,,TX,45000000.0,200.0,,224023.0,11194.0,7030.0,1.5923186344238975,"BREAD,BROWNIES,COOKIES",1.0,100000000.0,2150.0,8,8,"2.2136,2.1233,2.7142,2.6232,2.7142,2.4312,2.4236,2.4133","I,I,N,I,I,I,I,I"
AM0147,AM,1992,2869.0,,TX,45000000.0,130.0,,861863.0,14985.0,41010.0,0.3653986832479883,INDUSTRIAL CHEMICALS,5.0,10773.0,8400.0,8,8,"2.2414,2.2135,2.1233,2.6232,2.4312,2.2121,2.6232,2.4236","I,I,I,I,N,N,I,I"
AM0148,AM,1992,2522.0,,TX,17000000.0,125.0,,89008.0,2645.0,4195.0,0.6305125148986889,OFFICE CHAIRS,1.0,750000.0,2445.0,6,6,"2.7226,2.2511,2.4236,2.6232,2.7142,2.2511","I,I,I,I,I,N"
AM0149,AM,1992,2851.0,,TX,15000000.0,30.0,,51776.0,653.0,3977.0,0.1641941161679658,"MASTICS,METAL SHEETS,ADHESIVE",2.0,5000000.0,2305.0,5,5,"2.3131,2.3131,2.4236,2.6232,2.4133","I,N,I,I,I"
AM0150,AM,1992,2013.0,,TX,11000000.0,14.0,,100032.0,5678.0,5619.0,1.010500088983805,GROUND HAM AND BEEF,2.0,5260000.0,4572.0,12,12,"2.6232,2.7142,2.7142,2.1243,2.1233,2.7111,2.4312,2.4231,2.4133,2.2511,2.8112,2.4221","I,I,I,N,I,I,I,N,N,I,N,I"
AM0151,AM,1992,3443.0,,TX,18000000.0,102.0,,109198.0,7560.0,5732.0,1.3189113747383112,"TURBULATORS,HEAT EXCHANGERS",1.0,4800.0,2453.0,7,7,"2.7142,2.4236,2.8123,2.6232,2.6232,2.7111,2.6232","N,I,I,I,I,I,N"
AM0152,AM,1992,2026.0,,TX,18000000.0,260.0,,251143.0,27480.0,42935.0,0.640037265634098,MILK,5.0,3744.0,4472.0,6,6,"2.3512,2.1212,2.7142,2.3131,2.6212,2.4239","N,N,N,N,N,N"
AM0153,AM,1992,3089.0,,TX,15000000.0,165.0,,212907.0,5141.0,8168.0,0.6294074436826641,MOLDED & EXTRUDED TEFLON,,,6000.0,8,8,"2.4236,2.8123,2.1311,2.7142,2.4133,2.7121,2.8121,2.6231","I,I,I,I,I,N,N,I"
AM0154,AM,1992,3089.0,,TX,10000000.0,110.0,,129491.0,4570.0,5245.0,0.871306005719733,TEFLON INJECTION MOLDING,2.0,575000.0,6000.0,4,4,"2.4322,2.6212,2.7142,2.4133","N,N,I,I"
AM0155,AM,1992,2211.0,,TX,20000000.0,190.0,,824419.0,23631.0,26299.0,0.8985512757139055,"COTTON,POLYESTER TEXTILE",2.0,12500000.0,8184.0,7,7,"2.7142,2.4146,2.4312,2.2414,2.1233,2.7111,2.2511","N,N,N,N,N,N,N"
AM0156,AM,1992,2048.0,,TX,5300000.0,51.0,,210050.0,5560.0,31872.0,0.17444779116465864,SALT FOR ANIMAL CONSUMPTION,3.0,113000.0,4482.0,6,6,"2.3134,2.3212,2.7142,2.4236,2.6232,2.4312","N,I,I,I,I,N"
AM0157,AM,1992,3462.0,,TX,4200000.0,260.0,,1003008.0,156160.0,161985.0,0.9640398802358243,STEEL FORGINGS,2.0,24600000.0,6024.0,7,7,"2.6124,2.2443,2.2511,2.3131,2.4236,2.7142,2.6212","I,I,I,I,I,I,I"
AM0158,AM,1992,3479.0,,TX,35000000.0,430.0,,786020.0,93759.0,93635.0,1.0013242911304534,METAL CLEANING,2.0,9600000.0,6040.0,12,12,"2.7142,2.6232,2.2414,2.3212,2.4236,2.2511,2.2135,2.1233,2.2511,2.2531,2.8123,2.6212","I,N,N,N,I,N,I,I,N,I,I,I"
AM0159,AM,1992,3412.0,,TX,20000000.0,220.0,242000.0,551192.0,64470.0,22494.0,2.866097626033609,STEEL SHIPPING CONTAINERS,1.0,1320000.0,4233.0,6,6,"2.3212,2.2414,2.2414,2.6232,2.2511,2.2511","I,N,N,I,N,I"
AM0160,AM,1992,3341.0,,TX,35000000.0,75.0,,624815.0,34025.0,104963.0,0.32416184750816956,ZINC DUST & ZINC INGOTS,2.0,28000.0,5952.0,10,10,"2.2422,2.3191,2.4239,2.4133,2.6124,2.7142,2.4239,2.7142,2.8123,2.7111","N,I,I,N,I,I,N,I,N,I"
AM0161,AM,1992,3731.0,,TX,5000000.0,75.0,,115116.0,9370.0,23040.0,0.4066840277777778,SHIP BUILDING & REPAIRS,1.0,300.0,4301.0,8,8,"2.4236,2.3521,2.3131,2.7111,2.7111,2.8114,2.6218,2.7261","I,N,I,I,I,N,I,I"
AM0162,AM,1992,3731.0,,TX,7000000.0,70.0,5900.0,99152.0,7043.0,5580.0,1.2621863799283155,ship repair,1.0,400.0,6060.0,4,4,"2.6212,2.4222,2.4236,2.7111","I,I,I,I"
AM0163,AM,1992,2899.0,,TX,13000000.0,85.0,,901541.0,37870.0,23110.0,1.63868455214193,SALT,3.0,120530.0,7872.0,5,5,"2.3212,2.2135,2.7142,2.7121,2.7261","I,I,N,N,I"
AM0164,AM,1992,3317.0,,TX,30000000.0,50.0,,383849.0,67959.0,161842.0,0.41990954140457976,STEEL TUBING & CASINGS,3.0,37000.0,2535.0,6,6,"2.3131,2.3212,2.2531,2.4133,2.6221,2.4236","I,I,N,I,N,I"
AM0165,AM,1992,2677.0,,TX,23000000.0,170.0,125000.0,313122.0,12060.0,40645.0,0.2967154631565998,envelopes,1.0,2147483647.0,6312.0,8,8,"2.6222,2.7292,2.1311,2.5123,2.4236,2.7142,2.7111,2.6232","I,I,N,N,N,I,N,I"
AM0166,AM,1993,3221.0,,TX,58000000.0,386.0,409000.0,3206225.0,213195.0,252660.0,0.8438019472809309,glass containers,1.0,420000000.0,8496.0,6,6,"2.2414,2.3212,2.7142,2.4236,2.7144,2.7111","N,I,N,I,N,I"
AM0167,AM,1993,2869.0,,TX,20000000.0,139.0,1742400.0,1920866.0,27750.0,52790.0,0.5256677401022921,fuel additives & lubricants,3.0,75000.0,8712.0,6,6,"2.6214,2.3212,2.4133,2.4133,2.2427,2.7111","I,I,I,I,N,N"
AM0168,AM,1993,3533.0,,TX,150000000.0,300.0,,301390.0,36238.0,22332.0,1.622693892172667,down hole oil well euipment,1.0,687000.0,5192.0,9,9,"2.3212,2.2492,2.7226,2.7261,2.4236,2.2511,2.2437,2.7111,2.4231","N,N,N,N,I,I,N,I,N"
AM0169,AM,1993,3533.0,,TX,55000000.0,50.0,22000.0,118524.0,17700.0,5489.0,3.2246310803425033,oil and gas drilling equipment,1.0,800.0,4976.0,5,5,"2.3212,2.7142,2.4236,2.4146,2.8123","N,I,I,N,N"
AM0170,AM,1993,3533.0,,TX,70000000.0,400.0,,795608.0,77140.0,99005.0,0.7791525680521186,BLOWOUT PREVENTERS,1.0,3000.0,5976.0,10,10,"2.3212,2.3131,2.7124,2.2414,2.2511,2.7226,2.7442,2.7134,2.1311,2.2531","N,I,I,N,N,N,I,I,N,N"
AM0171,AM,1993,3443.0,,TX,18000000.0,145.0,881664.0,753712.0,153957.0,72280.0,2.1300083010514665,steel plate tank heads,1.0,24000.0,7248.0,9,9,"2.1135,2.2414,2.7121,2.7121,2.2414,2.6218,2.5194,2.4236,2.6212","I,N,I,N,N,I,N,I,I"
AM0172,AM,1993,3292.0,,TX,9000000.0,,64000.0,63063.0,15524.0,17240.0,0.9004640371229699,petroleum pipe insulation,6.0,300000.0,2900.0,7,7,"2.4146,2.3212,2.4226,2.7142,2.7142,2.4231,2.6212","I,I,I,N,N,I,I"
AM0173,AM,1993,2819.0,,TX,18000000.0,98.0,,2167531.0,8840.0,172460.0,0.051258262785573466,hydrogen peroxide and butyllithium,2.0,82000000.0,8568.0,6,6,"2.4231,2.4234,2.4133,2.2135,2.7142,2.7111","N,N,I,I,I,I"
AM0174,AM,1993,3533.0,,TX,30000000.0,157.0,30000.0,194285.0,880.0,15390.0,0.057179987004548405,downhole drilling and fishing tools,1.0,600.0,6024.0,5,5,"2.7124,2.4226,2.7235,2.4236,2.7142","N,I,I,I,I"
AM0175,AM,1993,3315.0,,TX,25000000.0,300.0,,315135.0,18605.0,12100.0,1.537603305785124,welded wire fabric mesh,3.0,54000.0,8544.0,7,7,"2.3212,2.4236,2.7261,2.7124,2.7124,2.4133,2.4314","I,I,N,I,I,N,N"
AM0176,AM,1993,2841.0,,TX,12000000.0,175.0,30000.0,143050.0,2825.0,5560.0,0.5080935251798561,"liquid detergents , disinfectants",5.0,850.0,2125.0,4,4,"2.4236,2.7224,2.7142,2.4231","I,I,I,N"
AM0177,AM,1993,3357.0,,TX,20000000.0,150.0,30000.0,299495.0,48190.0,15900.0,3.030817610062893,"geophones, connectors and cables",1.0,100000.0,3984.0,6,6,"2.8112,2.7226,2.7144,2.7142,2.8121,2.6218","N,I,N,I,I,I"
AM0178,AM,1993,3441.0,,TX,24000000.0,120.0,116900.0,203348.0,135400.0,96960.0,1.3964521452145215,Metal utility poles,3.0,4900.0,4505.0,5,5,"2.3212,2.3212,2.4236,2.7142,2.7124","N,I,N,N,I"
AM0179,AM,1993,3448.0,,TX,45000000.0,250.0,,322255.0,61540.0,73560.0,0.8365959760739532,"Pre-fabricated steel buildings, stee",3.0,48000.0,5855.0,7,7,"2.3212,2.7231,2.8114,2.4236,2.6212,2.7124,2.4133","I,N,I,I,N,N,N"
AM0180,AM,1993,2653.0,,TX,10000000.0,72.0,300000.0,71130.0,16930.0,8975.0,1.8863509749303622,knocked-down corrugated cardboard bo,6.0,72000000.0,2044.0,5,5,"2.2141,2.6231,2.6212,2.4236,2.7124","N,N,N,I,I"
AM0181,AM,1993,2441.0,,TX,10000000.0,125.0,94336.0,58862.0,18110.0,7072.0,2.5608031674208145,wooden crates and boxes,6.0,1080.0,2277.0,4,4,"2.3212,2.7142,2.4131,2.4236","I,I,N,I"
AM0182,AM,1993,3341.0,,TX,36000000.0,125.0,,791635.0,47613.0,128200.0,0.371396255850234,scrap metal,3.0,270000.0,2520.0,5,5,"2.8114,2.4236,2.3212,2.7124,2.4133","N,I,N,I,I"
AM0183,AM,1993,3053.0,,TX,40000000.0,300.0,,232727.0,18700.0,13645.0,1.3704653719311104,gaskets,2.0,3360000.0,4000.0,5,5,"2.4236,2.7142,2.6231,2.3212,2.4133","I,I,N,N,I"
AM0184,AM,1993,3441.0,,TX,15000000.0,267.0,957000.0,429357.0,34619.0,21561.0,1.60563053661704,repair and manufacture of prefabrica,1.0,450.0,4032.0,5,5,"2.3212,2.6212,2.7124,2.2136,2.4314","N,N,N,N,N"
AM0185,AM,1993,3273.0,,TX,9000000.0,22.0,,159295.0,11070.0,10900.0,1.0155963302752293,ready mix concrete,,,3672.0,6,6,"2.3212,2.7124,2.4236,2.6218,2.7141,2.4314","N,I,I,I,N,N"
AM0186,AM,1993,3533.0,,TX,85000000.0,400.0,215500.0,1507932.0,170000.0,353410.0,0.4810277015364591,petroleum drilling drill bits,1.0,21000.0,5322.0,6,6,"2.1311,2.6218,2.3212,2.3131,2.2625,2.4131","N,I,N,N,I,N"
AM0187,AM,1993,2676.0,,TX,10000000.0,250.0,,663983.0,3717.0,33260.0,0.11175586289837643,disposable diapers,1.0,738000000.0,8640.0,7,7,"2.6218,2.6221,2.7124,2.8121,2.6127,2.4133,2.4314","N,I,I,I,N,N,I"
AM0188,AM,1993,3069.0,,TX,5000000.0,70.0,63000.0,217145.0,17075.0,10155.0,1.6814377154111275,miscellaneous extruded rubber products,2.0,3600000.0,5904.0,6,6,"2.2121,2.4131,2.7261,2.4236,2.4133,2.7145","N,I,I,I,I,N"
AM0189,AM,1993,3351.0,,TX,8000000.0,100.0,100100.0,95731.0,27770.0,28150.0,0.9865008880994671,Machining and welding metal products for oil and natural gas,2.0,1500000.0,5221.0,7,7,"2.4236,2.4131,2.4231,2.7124,2.8123,2.6212,2.6218","I,N,I,I,I,N,N"
AM0190,AM,1993,3533.0,,TX,30000000.0,100.0,59500.0,98100.0,6170.0,7415.0,0.8320971004720162,"natural gas compressors, oil field machinery, electric & pne",1.0,24.0,2586.0,6,6,"2.7145,2.7124,2.4236,2.8121,2.8123,2.4131","N,I,I,N,I,N"
AM0191,AM,1993,3433.0,,TX,15000000.0,145.0,,129207.0,13280.0,43570.0,0.30479687858618315,ornamental and wood burning fire places,1.0,46253.0,5448.0,7,7,"2.4236,2.7142,2.8121,2.7132,2.6212,2.8123,2.4131","I,I,I,N,I,I,I"
AM0192,AM,1993,3821.0,,TX,12000000.0,100.0,128000.0,122126.0,18590.0,10800.0,1.7212962962962963,"precision instruments for primary and secondary standards, r",1.0,86.0,2008.0,3,3,"2.7142,2.3212,2.4236","I,N,I"
AM0193,AM,1993,3535.0,,TX,14000000.0,75.0,66500.0,78622.0,21721.0,17285.0,1.2566387040786808,pneumatic conveying equipment,1.0,150.0,2378.0,10,10,"2.7145,2.3131,2.3212,2.4236,2.7261,2.7124,2.6212,2.8123,2.7111,2.7142","N,N,I,I,N,N,I,N,N,N"
AM0194,AM,1993,2851.0,,TX,40000000.0,75.0,,113778.0,26320.0,25615.0,1.0275229357798166,paint,5.0,4154.0,3240.0,4,4,"2.3212,2.4314,2.4131,2.4236","N,N,N,I"
AM0195,AM,1993,3825.0,,TX,20000000.0,120.0,,217878.0,26100.0,29420.0,0.8871515975526852,integrated circuit testing equipment,1.0,135.0,2528.0,6,6,"2.3212,2.6212,2.6218,2.4236,2.7111,2.7142","I,I,N,I,I,I"
AM0196,AM,1994,2671.0,,TX,35000000.0,250.0,,1031363.0,72152.0,77432.0,0.931811137514206,Printed heavy-duty plastic film shipping sacks,2.0,32000000.0,8688.0,5,5,"2.6221,2.3511,2.2691,2.2511,2.4133","I,I,N,N,I"
AM0197,AM,1994,2653.0,,TX,24000000.0,113.0,178000.0,374263.0,6604.0,29957.0,0.22044931067863938,Corrugated shipping containers,6.0,552000.0,5416.0,7,7,"2.2121,2.2135,2.2511,2.2136,2.4314,2.4133,2.6212","N,I,N,I,N,N,I"
AM0198,AM,1994,2051.0,,TX,55000000.0,300.0,83700.0,390771.0,11754.0,23310.0,0.5042471042471043,"Bread, hamburger and hot dog buns, rolls",2.0,50000000.0,7904.0,4,4,"3.4116,2.4239,2.4133,2.7124","I,N,N,I"
