SUPERID,ID,AR_NUMBER,APPCODE,ARC2,IMPSTATUS,IMPCOST,PSOURCCODE,PCONSERVED,PSOURCONSV,PSAVED,SSOURCCODE,SCONSERVED,SSOURCONSV,SSAVED,TSOURCCODE,TCONSERVED,TSOURCONSV,TSAVED,QSOURCCODE,QCONSERVED,QSOURCONSV,QSAVED,REBATE,INCREMNTAL,FY,IC_CAPITAL,IC_OTHER,PAYBACK,BPTOOL
OD010701,OD0107,1,3,2.7142,I,7697,EC,82943,850,6020,ED,175,,1046,,,,,,,,,N,Y,1998,,,1.089300877,
OD010702,OD0107,2,3,2.2625,I,100,EC,49238,505,3580,,,,,,,,,,,,,N,N,1998,,,0.02793296089,
OD010703,OD0107,3,2,2.2113,I,780,R4,,,280,,,,,,,,,,,,,N,Y,1998,,,2.785714286,
OD010801,OD0108,1,3,2.7142,I,8940,EC,59496,610,3404,ED,288,,1363,,,,,,,,,N,Y,1998,,,1.875393329,
OD010802,OD0108,2,1,2.1332,N,,E3,3356,,36066,E2,3356,,25631,,,,,,,,,N,N,1998,,,,
OD010803,OD0108,3,3,2.7224,I,78,E2,54,,218,,,,,,,,,,,,,N,N,1998,,,0.3577981651,
OD010804,OD0108,4,4,3.5315,I,10000,W4,60000,,4965,,,,,,,,,,,,,N,N,1998,,,2.014098691,
OD010805,OD0108,5,4,3.6193,I,2760,P2,,,5227,,,,,,,,,,,,,N,N,1998,,,0.5280275493,
OD010901,OD0109,1,3,2.7142,I,1562,EC,9379,96,490,ED,30,,122,,,,,,,,,N,Y,1998,,,2.552287582,
OD010902,OD0109,2,1,2.2511,N,3000,E2,430,,1672,,,,,,,,,,,,,N,N,1998,,,1.794258373,
OD010903,OD0109,3,3,3.6124,I,6245,W3,2270,,3530,,,,,,,,,,,,,N,N,1998,,,1.769121813,
OD011001,OD0110,1,3,2.7142,I,8363,EC,65651,673,4162,ED,181,,1650,,,,,,,,,N,Y,1998,,,1.438919477,
OD011002,OD0110,2,1,2.4133,I,10032,EC,71805,736,4537,ED,195,,1770,,,,,,,,,N,Y,1998,,,1.590613604,
OD011003,OD0110,3,1,2.4111,I,605,EC,3810,39,1266,ED,10,,131,,,,,,,,,N,Y,1998,,,0.4330708661,
OD011004,OD0110,4,2,2.7314,I,1100,EC,18464,189,1460,,,,,,,,,,,,,N,N,1998,,,0.7534246575,
OD011101,OD0111,1,3,2.7142,I,496,EC,31360,321,547,ED,96,,1360,,,,,,,,,N,Y,1998,,,0.2600943891,
OD011102,OD0111,2,1,2.4133,I,18789,EC,181125,1857,3163,ED,298,,4219,,,,,,,,,N,Y,1998,,,2.545245191,
OD011103,OD0111,3,3,2.7261,I,200,E2,480,,2962,,,,,,,,,,,,,N,N,1998,,,0.06752194463,
OD011104,OD0111,4,2,3.8211,I,1300,W3,140,,1029,,,,,,,,,,,,,N,N,1998,,,1.263362488,
OD011105,OD0111,5,2,3.6192,I,,W4,1000000,,3042,,,,,,,,,,,,,N,N,1998,,,,
OD011201,OD0112,1,3,2.7142,I,8577,EC,40152,412,2117,ED,170,,974,,,,,,,,,N,Y,1998,,,2.774830152,
OD011202,OD0112,2,1,2.2113,I,990,E5,786,,4912,,,,,,,,,,,,,N,N,1998,,,0.2015472313,
OD011203,OD0112,3,2,2.4236,I,800,EC,12309,126,642,,,,,,,,,,,,,N,N,1998,,,1.246105919,
OD011204,OD0112,4,2,2.4231,I,50,EC,3517,36,184,ED,12,,69,,,,,,,,,N,N,1998,,,0.1976284585,
OD011205,OD0112,5,4,3.5315,I,8000,W4,50000,,1125,,,,,,,,,,,,,N,N,1998,,,7.111111111,
OD011206,OD0112,6,3,3.4151,N,,W1,39.27,,105,,,,,,,,,,,,,N,N,1998,,,,
OD011207,OD0112,7,1,4.652,N,550,P3,0.3,,10920,,,,,,,,,,,,,N,N,1998,,,0.05036630037,
OD011301,OD0113,1,1,3.1161,N,,E2,3516,,22713,,,,,,,,,,,,,N,N,1998,,,,
OD011302,OD0113,2,1,2.4131,I,21621,EC,256155,2626,10958,ED,609,,4762,,,,,,,,,N,Y,1998,,,1.375381679,
OD011303,OD0113,3,1,2.4111,I,1091,EC,30481,312,1308,ED,65,,512,,,,,,,,,N,Y,1998,,,0.5994505495,
OD011304,OD0113,4,3,2.7132,N,250,EC,4982,51,209,,,,,,,,,,,,,N,N,1998,,,1.196172249,
OD011305,OD0113,5,1,2.7314,N,,EC,23154,237,986,ED,116,,911,,,,,,,,,N,N,1998,,,,
OD011306,OD0113,6,3,2.7142,I,14284,EC,398593,4086,17055,ED,861,,6739,,,,,,,,,N,Y,1998,,,0.6003194083,
OD011307,OD0113,7,1,2.3212,I,50000,EF,,,9036,,,,,,,,,,,,,N,N,1998,,,5.533421868,
OD011401,OD0114,1,3,2.7142,I,1457,EC,42790,439,2224,ED,173,,974,,,,,,,,,N,Y,1998,,,0.4555972483,
OD011402,OD0114,2,3,2.7132,I,80,EC,2052,21,112,ED,6,,31,,,,,,,,,N,N,1998,,,0.5594405594,
OD011403,OD0114,3,3,2.6214,I,10,E2,5,,35,,,,,,,,,,,,,N,N,1998,,,0.2857142857,
OD011404,OD0114,4,2,2.4236,I,509,EC,52462,538,2729,ED,102,,574,,,,,,,,,N,N,1998,,,0.1541023312,
OD011405,OD0114,5,2,2.4231,N,50,EC,9965,102,516,ED,14,,607,,,,,,,,,N,N,1998,,,0.04452359751,
OD011406,OD0114,6,3,2.2437,N,1010,E2,78,,538,,,,,,,,,,,,,N,N,1998,,,1.87732342,
OD011407,OD0114,7,4,4.322,N,9180,R4,,,17428,,,,,,,,,,,,,N,N,1998,,,0.5267385816,
OD011501,OD0115,1,3,2.7142,K,765,EC,8792,90,328,ED,28,,151,,,,,,,,,N,Y,1998,,,1.597077244,
OD011502,OD0115,2,1,2.4133,K,83,EC,879,9,29,ED,2,,13,,,,,,,,,N,Y,1998,,,1.976190476,
OD011503,OD0115,3,2,2.1232,K,150,E5,22,,140,,,,,,,,,,,,,N,N,1998,,,1.071428571,
OD011504,OD0115,4,1,4.122,K,700,P1,8760,,12000,,,,,,,,,,,,,N,N,1998,,,0.05833333333,
OD011601,OD0116,1,3,2.1311,N,1615,EC,78839,808,3737,ED,360,,1191,E2,-269,,-1942,,,,,N,N,1998,,,0.5408573342,
OD011602,OD0116,2,3,2.7142,I,2175,EC,13482,138,636,ED,52,,289,,,,,,,,,N,Y,1998,,,2.351351351,
OD011603,OD0116,3,1,2.4236,I,800,EC,19343,198,921,,,,,,,,,,,,,N,N,1998,,,0.8686210641,
OD011604,OD0116,4,1,2.4111,I,91,EC,1172,12,62,ED,6,,33,,,,,,,,,N,Y,1998,,,0.9578947368,
OD011605,OD0116,5,1,2.4314,I,255,EC,3810,39,184,ED,13,,71,,,,,,,,,N,N,1998,,,1,
OD011701,OD0117,1,3,2.7142,N,7621,EC,173798,1781,3474,ED,239,,3023,,,,,,,,,N,Y,1998,,,1.173002924,
OD011702,OD0117,2,1,2.4111,I,608,EC,3224,33,68,ED,5,,59,,,,,,,,,N,Y,1998,,,4.787401575,
OD011703,OD0117,3,2,2.4236,I,920,EC,62720,643,1198,,,,,,,,,,,,,N,N,1998,,,0.7679465776,
OD011704,OD0117,4,3,2.7135,I,100,EC,19637,201,375,,,,,,,,,,,,,N,N,1998,,,0.2666666667,
OD011705,OD0117,5,2,3.4155,I,4595,W1,2545.784,,6227,,,,,,,,,,,,,N,N,1998,,,0.7379155291,
OD011706,OD0117,6,4,4.821,I,,R6,,,5823,,,,,,,,,,,,,N,N,1998,,,,
OD011801,OD0118,1,3,2.7142,I,4586,EC,18757,192,969,ED,105,,1295,,,,,,,,,N,Y,1998,,,2.025618375,
OD011802,OD0118,2,1,2.4111,I,132,EC,586,6,26,ED,2,,19,,,,,,,,,N,Y,1998,,,2.933333333,
OD011803,OD0118,3,2,2.4236,I,400,EC,3810,39,198,,,,,,,,,,,,,N,N,1998,,,2.02020202,
OD011804,OD0118,4,3,2.7224,N,210,E5,399,,2113,,,,,,,,,,,,,N,N,1998,,,0.099384761,
OD011805,OD0118,5,3,2.7224,N,420,EC,14654,150,880,,,,,,,,,,,,,N,N,1998,,,0.4772727273,
OD011901,OD0119,1,3,2.7142,I,6156,EC,21395,219,1669,ED,115,,419,,,,,,,,,N,Y,1998,,,2.948275862,
OD011902,OD0119,2,1,2.4133,I,8135,EC,22860,234,1794,ED,125,,457,,,,,,,,,N,Y,1998,,,3.613949356,
OD011903,OD0119,3,1,2.4111,I,490,EC,2931,30,224,ED,16,,57,,,,,,,,,N,Y,1998,,,1.743772242,
OD011904,OD0119,4,3,2.7135,I,100,EC,1758,18,126,,,,,,,,,,,,,N,N,1998,,,0.7936507937,
OD011905,OD0119,5,2,2.4236,I,400,EC,14654,150,1153,,,,,,,,,,,,,N,N,1998,,,0.3469210755,
OD011906,OD0119,6,2,2.4224,I,100,EC,19343,198,1518,,,,,,,,,,,,,N,N,1998,,,0.06587615283,
OD012001,OD0120,1,3,2.7142,N,5673,EC,48652,499,3660,ED,186,,1025,,,,,,,,,N,Y,1998,,,1.210885806,
OD012002,OD0120,2,1,2.4133,N,1322,EC,7620,78,634,ED,40,,221,,,,,,,,,N,Y,1998,,,1.54619883,
OD012003,OD0120,3,3,2.7224,N,420,EC,8499,87,465,,,,,,,,,,,,,N,N,1998,,,0.9032258065,
OD012004,OD0120,4,1,4.111,I,180480,P1,,,246500,,,,,,,,,,,,,N,N,1998,,,0.7321703854,
OD012101,OD0121,1,3,2.7142,I,6908,EC,305100,3127,4853,ED,418,,6339,,,,,,,,,N,Y,1998,,,0.6172265904,
OD012102,OD0121,2,2,2.4113,N,9910,EC,88218,904,1402,ED,161,,2441,,,,,,,,,N,N,1998,,,2.578714546,
OD012103,OD0121,3,3,2.7224,I,420,EC,15240,156,241,,,,,,,,,,,,,N,N,1998,,,1.742738589,
OD012104,OD0121,4,2,2.4236,I,220,EC,22860,234,365,,,,,,,,,,,,,N,N,1998,,,0.602739726,
OD012105,OD0121,5,2,2.2113,I,110,E2,110,,672,,,,,,,,,,,,,N,N,1998,,,0.1636904762,
OD012106,OD0121,6,2,2.1233,I,1495,E2,300,,1833,,,,,,,,,,,,,N,N,1998,,,0.8156028369,
OD012107,OD0121,7,2,2.2111,N,560,R5,24,,219,E2,88,,1226,,,,,,,,,N,N,1998,,,0.3875432526,
OD012108,OD0121,8,4,2.4156,I,2800,P1,576,,10017,,,,,,,,,,,,,N,N,1998,,,0.2795248078,
OD012201,OD0122,1,3,2.7142,N,3171,EC,298945,3064,15899,ED,534,,2665,,,,,,,,,N,Y,1998,,,0.1708144796,
OD012202,OD0122,2,3,2.7111,N,150,EC,37222,382,1979,ED,60,,298,,,,,,,,,N,N,1998,,,0.06587615283,
OD012203,OD0122,3,3,2.7135,N,200,EC,16999,174,932,,,,,,,,,,,,,N,N,1998,,,0.2145922747,
OD012204,OD0122,4,3,2.6214,N,20,E2,26,,248,,,,,,,,,,,,,N,N,1998,,,0.08064516129,
OD012205,OD0122,5,3,2.7444,I,93,EC,29015,297,1545,,,,,,,,,,,,,N,N,1998,,,0.06019417476,
OD012206,OD0122,6,3,2.7261,I,1050,EC,53927,553,2871,,,,,,,,,,,,,N,N,1998,,,0.3657262278,
OD012301,OD0123,1,1,2.2515,N,21040,E2,1269,,7666,,,,,,,,,,,,,N,N,1998,,,2.744586486,
OD012302,OD0123,2,3,2.7135,N,200,EC,37515,385,609,,,,,,,,,,,,,N,N,1998,,,0.328407225,
OD012303,OD0123,3,2,2.4133,N,1290,EC,12603,129,202,ED,30,,390,,,,,,,,,N,N,1998,,,2.179054054,
OD012304,OD0123,4,3,2.7142,N,16477,EC,247948,2541,4017,ED,402,,5222,,,,,,,,,N,Y,1998,,,1.783418119,
OD012401,OD0124,1,3,2.7142,I,6012,EC,40445,415,1711,ED,217,,1224,,,,,,,,,N,Y,1998,,,2.048381601,
OD012402,OD0124,2,2,2.4113,N,1290,EC,4982,51,79,ED,43,,358,,,,,,,,,N,N,1998,,,2.95194508,
OD012403,OD0124,3,2,2.4146,N,5625,EC,76495,784,3225,,,,,,,,,,,,,N,N,1998,,,1.744186047,
OD012404,OD0124,4,3,3.4116,N,4595,W1,2338.92,,7805,,,,,,,,,,,,,N,N,1998,,,0.5887251762,
OD012501,OD0125,1,3,2.7142,I,67670,EC,117819,1208,6319,ED,580,,2964,,,,,,,,,N,Y,1998,,,7.289669288,
OD012502,OD0125,2,3,2.7224,I,840,EC,22274,228,704,,,,,,,,,,,,,N,N,1998,,,1.193181818,
OD012503,OD0125,3,3,2.7224,I,630,E2,1064,,6650,,,,,,,,,,,,,N,N,1998,,,0.09473684211,
OD012504,OD0125,4,3,2.3191,N,8000,ED,441,,5182,,,,,,,,,,,,,N,N,1998,,,1.543805481,
OD012505,OD0125,5,2,2.4226,N,1295,EC,38101,391,4293,,,,,,,,,,,,,N,N,1998,,,0.3016538551,
OD012506,OD0125,6,3,2.6121,I,,E2,104,,619,,,,,,,,,,,,,N,N,1998,,,,
OD012601,OD0126,1,3,2.7142,I,67670,EC,514361,5272,7764,ED,580,,2964,,,,,,,,,N,Y,1999,,,6.307792692,
OD012602,OD0126,2,3,2.7135,N,570,EC,88511,907,4241,,,,,,,,,,,,,N,N,1999,,,0.1344022636,
OD012603,OD0126,3,1,2.4111,N,2063,EC,61254,628,925,ED,84,,1138,,,,,,,,,N,Y,1999,,,1,
OD012604,OD0126,4,2,2.3191,N,6540,EC,131301,1346,1163,ED,180,,2443,,,,,,,,,N,N,1999,,,1.813643927,
OD012605,OD0126,5,2,2.1116,I,3000,E5,382,,1540,,,,,,,,,,,,,N,N,1999,,,1.948051948,
OD012606,OD0126,6,3,3.5316,N,,W4,,,3000,,,,,,,,,,,,,N,N,1999,,,,
OD012607,OD0126,7,3,3.4145,N,3500,W3,,,1840,,,,,,,,,,,,,N,N,1999,,,1.902173913,
OD012608,OD0126,8,4,4.521,N,,P1,,,12000,,,,,,,,,,,,,N,N,1999,,,,
OD012701,OD0127,1,3,2.7142,I,5472,EC,66823,685,1428,ED,143,,1526,,,,,,,,,N,Y,1999,,,1.852403521,
OD012702,OD0127,2,3,2.6214,N,80,E2,60,,477,,,,,,,,,,,,,N,N,1999,,,0.1677148847,
OD012703,OD0127,3,3,3.4154,I,240,W1,525.6,,2761,EC,38394,394,821,,,,,,,,,N,N,1999,,,0.06700167504,
OD012704,OD0127,4,4,2.8112,I,5000,R6,,,9570,,,,,,,,,,,,,N,N,1999,,,0.5224660397,
OD012801,OD0128,1,2,2.4236,N,1800,EC,84115,862,3386,,,,,,,,,,,,,N,N,1999,,,0.5316007088,
OD012802,OD0128,2,1,2.4113,N,1290,EC,9379,96,377,ED,56,,477,,,,,,,,,N,N,1999,,,1.510538642,
OD012803,OD0128,3,3,2.7224,N,420,EC,18757,192,565,,,,,,,,,,,,,N,N,1999,,,0.7433628319,
OD012804,OD0128,4,4,4.231,N,47500,R6,,,26400,,,,,,,,,,,,,N,N,1999,,,1.799242424,
OD012805,OD0128,5,4,4.514,N,1155,P2,,,1380,,,,,,,,,,,,,N,N,1999,,,0.8369565217,
OD012901,OD0129,1,3,2.7135,N,2165,EC,11137,114,881,ED,61,,44,,,,,,,,,N,Y,1999,,,2.340540541,
OD012902,OD0129,2,2,2.4231,N,50,EC,1758,18,128,ED,17,,12,,,,,,,,,N,N,1999,,,0.3571428571,
OD012903,OD0129,3,2,2.4236,N,300,EC,7913,81,617,,,,,,,,,,,,,N,N,1999,,,0.4862236629,
OD012904,OD0129,4,1,2.4113,N,3780,EC,10844,111,855,ED,50,,36,,,,,,,,,N,N,1999,,,4.242424242,
OD012905,OD0129,5,2,2.7314,N,10,EC,59496,610,4682,ED,305,,220,,,,,,,,,N,N,1999,,,0.00203998368,
OD012906,OD0129,6,3,2.1116,N,10,E2,12,,109,,,,,,,,,,,,,N,N,1999,,,0.09174311927,
OD013001,OD0130,1,3,2.7224,I,140,EC,15826,162,378,,,,,,,,,,,,,N,N,1999,,,0.3703703704,
OD013002,OD0130,2,3,2.7142,N,3864,EC,98183,1006,3719,ED,161,,903,,,,,,,,,N,Y,1999,,,0.8360017309,
OD013003,OD0130,3,1,2.4113,N,2580,EC,84115,862,3184,ED,113,,634,,,,,,,,,N,N,1999,,,0.6757464641,
OD013004,OD0130,4,3,4.522,N,1600,R6,,,54000,,,,,,,,,,,,,N,N,1999,,,0.02962962963,
OD013101,OD0131,1,3,2.7142,N,900,EC,4689,48,238,ED,32,,178,,,,,,,,,N,Y,1999,,,2.163461538,
OD013102,OD0131,2,1,2.4113,N,3290,EC,61841,634,3071,ED,174,,980,,,,,,,,,N,N,1999,,,0.8121451493,
OD013103,OD0131,3,1,2.4236,N,800,EC,220399,2259,10972,,,,,,,,,,,,,N,N,1999,,,0.07291286912,
OD013104,OD0131,4,1,2.6218,N,,EC,44256,454,2202,,,,,,,,,,,,,N,N,1999,,,,
OD013201,OD0132,1,2,2.4231,N,50,EC,9965,102,696,ED,47,,17,,,,,,,,,N,N,1999,,,0.07012622721,
OD013202,OD0132,2,3,2.7135,N,190,EC,10258,105,702,,,,,,,,,,,,,N,N,1999,,,0.2706552707,
OD013203,OD0132,3,4,3.5315,N,,W5,331500,,7459,,,,,,,,,,,,,N,N,1999,,,,
OD013204,OD0132,4,4,4.131,N,,R2,,,1114,,,,,,,,,,,,,N,N,1999,,,,
OD013301,OD0133,1,1,2.4146,I,2500,EC,117526,1205,4321,,,,,,,,,,,,,N,Y,1999,,,0.5785697755,
OD013302,OD0133,2,3,2.7142,N,99497,EC,1032239,10580,15271,ED,1413,,18177,,,,,,,,,N,N,1999,,,2.974677111,
OD013303,OD0133,3,3,2.3212,N,11100,EC,220399,2259,3262,ED,298,,3832,,,,,,,,,N,N,1999,,,1.564702566,
OD013401,OD0134,1,3,2.7142,N,13066,EC,22860,234,1008,ED,112,,880,,,,,,,,,N,N,1999,,,6.920550847,
OD013402,OD0134,2,2,2.4236,N,800,EC,48945,502,2153,,,,,,,,,,,,,N,N,1999,,,0.3715745471,
OD013403,OD0134,3,1,2.2511,N,30000,E9,9050,,8350,,,,,,,,,,,,,N,N,1999,,,3.592814371,
OD013404,OD0134,4,1,4.131,N,180000,R3,12210,,92062,,,,,,,,,,,,,N,N,1999,,,1.955204102,
OD013501,OD0135,1,3,2.7142,N,773,EC,4103,42,317,ED,22,,14,,,,,,,,,N,Y,1999,,,2.335347432,
OD013502,OD0135,2,2,2.4236,I,800,EC,10844,111,849,,,,,,,,,,,,,N,Y,1999,,,0.9422850412,
OD013503,OD0135,3,2,2.4231,N,20,EC,879,9,79,,,,,,,,,,,,,N,N,1999,,,0.253164557,
OD013504,OD0135,4,2,2.4113,N,1870,EC,4982,51,395,ED,27,,18,,,,,,,,,N,N,1999,,,4.527845036,
OD013601,OD0136,1,3,2.7142,I,862,EC,2931,30,189,ED,18,,43,,,,,,,,,N,Y,1999,,,3.715517241,
OD013602,OD0136,2,3,2.7122,I,8452,EC,9379,96,573,ED,54,,510,,,,,,,,,N,Y,1999,,,7.804247461,
OD013603,OD0136,3,3,2.7135,N,1027,EC,12603,129,784,,,,,,,,,,,,,N,N,1999,,,1.30994898,
OD013604,OD0136,4,2,2.4236,I,800,EC,9965,102,622,,,,,,,,,,,,,N,N,1999,,,1.286173633,
OD013605,OD0136,5,3,2.7224,N,1870,EC,14361,147,886,ED,76,,183,,,,,,,,,N,N,1999,,,1.74929841,
OD013606,OD0136,6,2,2.4113,N,2200,R2,,,7187,,,,,,,,,,,,,N,N,1999,,,0.306108251,
OD013701,OD0137,1,3,2.7142,I,5528,EC,19930,204,864,ED,87,,158,,,,,,,,,N,Y,1999,,,5.409001957,
OD013702,OD0137,2,1,2.4133,I,400,EC,11430,117,709,ED,54,,130,,,,,,,,,N,Y,1999,,,0.4767580453,
OD013703,OD0137,3,1,2.4111,N,100,EC,1465,15,90,,,,,,,,,,,,,N,N,1999,,,1.111111111,
OD013704,OD0137,4,2,2.4236,I,1000,EC,46014,472,2840,,,,,,,,,,,,,N,N,1999,,,0.3521126761,
OD013705,OD0137,5,2,2.4113,N,240,EC,14947,153,870,,,,,,,,,,,,,N,N,1999,,,0.275862069,
OD013706,OD0137,6,4,4.611,N,1870,EC,7620,78,301,ED,42,,101,,,,,,,,,N,N,1999,,,4.651741294,
OD013801,OD0138,1,3,2.7142,N,45982,EC,247069,2532,9727,ED,367,,2086,,,,,,,,,N,N,1999,,,3.892491323,
OD013802,OD0138,2,3,2.7124,N,1100,EC,59789,613,2361,,,,,,,,,,,,,N,N,1999,,,0.4659042778,
OD013803,OD0138,3,2,2.4113,N,4020,EC,13775,141,538,ED,56,,320,,,,,,,,,N,N,1999,,,4.685314685,
OD013804,OD0138,4,3,2.7224,N,400,EC,6448,66,255,E2,136,,1127,,,,,,,,,N,N,1999,,,0.2894356006,
OD013805,OD0138,5,3,3.6125,N,,W4,171292,,15574,,,,,,,,,,,,,N,N,1999,,,,
OD013806,OD0138,6,4,4.821,N,,R2,,,325,,,,,,,,,,,,,N,N,1999,,,,
OD013901,OD0139,1,3,2.7142,N,61640,EC,225381,2310,4823,ED,664,,8011,,,,,,,,,N,N,1999,,,4.802867384,
OD013902,OD0139,2,2,2.4113,N,4020,EC,17878,183,383,ED,5,,64,,,,,,,,,N,N,1999,,,8.993288591,
OD013903,OD0139,3,1,2.2611,N,20,EC,3810,39,82,,,,,,,,,,,,,N,N,1999,,,0.243902439,
OD013904,OD0139,4,2,2.4231,N,2000,EC,72685,745,1555,,,,,,,,,,,,,N,N,1999,,,1.286173633,
OD014001,OD0140,1,3,2.7142,N,14704,EC,46307,475,2531,ED,141,,741,,,,,,,,,N,N,1999,,,4.493887531,
OD014002,OD0140,2,1,2.6231,I,100,EC,22274,228,1213,,,,,,,,,,,,,N,N,1999,,,0.08244023083,
OD014003,OD0140,3,1,2.7314,N,140,EC,63892,655,3529,,,,,,,,,,,,,N,N,1999,,,0.03967129498,
OD014004,OD0140,4,1,2.7314,N,,EC,73857,757,4042,ED,201,,1060,R1,,,-2500,,,,,N,N,1999,,,,
OD014005,OD0140,5,2,2.4113,N,1870,EC,7327,75,404,ED,20,,106,,,,,,,,,N,N,1999,,,3.666666667,
OD014101,OD0141,1,3,2.7142,N,15691,EC,36342,373,2243,ED,119,,289,,,,,,,,,N,N,1999,,,6.197077409,
OD014102,OD0141,2,2,2.4236,N,160,EC,1465,15,87,,,,,,,,,,,,,N,N,1999,,,1.83908046,
OD014103,OD0141,3,3,2.7224,N,120,EC,22860,234,495,,,,,,,,,,,,,N,N,1999,,,0.2424242424,
OD014104,OD0141,4,1,4.111,N,69125,P1,,,220000,EC,-19930,-204,-1700,R1,,,-80000,,,,,N,N,1999,,,0.4998192336,
OD014201,OD0142,1,3,2.7142,N,25775,EC,69461,712,3188,ED,313,,1736,,,,,,,,,N,N,1999,,,5.234565394,
OD014202,OD0142,2,2,2.4231,N,20,EC,3517,36,159,,,,,,,,,,,,,N,N,1999,,,0.1257861635,
OD014203,OD0142,3,3,2.7224,N,130,EC,3517,36,168,E2,134,,936,,,,,,,,,N,N,1999,,,0.1177536232,
OD014204,OD0142,4,4,4.821,N,,R2,,,1270,,,,,,,,,,,,,N,N,1999,,,,
OD014301,OD0143,1,3,2.7142,N,4584,EC,1758,18,111,ED,11,,32,,,,,,,,,N,Y,1999,,,32.05594406,
OD014302,OD0143,2,2,2.4236,N,700,EC,6155,63,373,,,,,,,,,,,,,N,N,1999,,,1.876675603,
OD014303,OD0143,3,2,2.4224,N,140,EC,44842,460,2739,,,,,,,,,,,,,N,N,1999,,,0.05111354509,
OD014304,OD0143,4,3,2.7224,I,130,EC,586,6,43,E2,27,,185,,,,,,,,,N,N,1999,,,0.5701754386,
OD014305,OD0143,5,4,3.6125,N,,R2,,,1835,,,,,,,,,,,,,N,N,1999,,,,
OD014401,OD0144,1,3,2.7142,N,39160,EC,270223,2770,11558,ED,606,,3204,,,,,,,,,N,N,1999,,,2.652757079,
OD014402,OD0144,2,2,2.4236,N,900,EC,24912,255,1069,,,,,,,,,,,,,N,N,1999,,,0.8419083255,
OD014403,OD0144,3,2,2.6231,N,490,EC,9672,99,420,,,,,,,,,,,,,N,N,1999,,,1.166666667,
OD014404,OD0144,4,2,2.4231,N,20,EC,31067,318,1332,,,,,,,,,,,,,N,N,1999,,,0.01501501502,
OD014405,OD0144,5,2,2.4224,N,140,EC,104045,1066,4446,,,,,,,,,,,,,N,N,1999,,,0.03148897886,
OD014501,OD0145,1,3,2.7142,N,38557,EC,272860,2797,3954,ED,374,,5528,,,,,,,,,N,N,1999,,,4.066336216,
OD014502,OD0145,2,2,2.4231,N,20,EC,18757,192,275,,,,,,,,,,,,,N,N,1999,,,0.07272727273,
OD014503,OD0145,3,2,2.6218,I,495,EC,89683,919,1280,,,,,,,,,,,,,N,Y,1999,,,0.38671875,
OD014504,OD0145,4,3,2.7111,I,220,EC,40152,412,582,ED,55,,814,,,,,,,,,N,Y,1999,,,0.1575931232,
OD014601,OD0146,1,3,2.7142,N,1390,EC,4103,42,279,ED,21,,,,,,,,,,,N,Y,1999,,,4.982078853,
OD014602,OD0146,2,2,2.4236,I,90,EC,2931,30,185,,,,,,,,,,,,,N,N,1999,,,0.4864864865,
OD014603,OD0146,3,2,2.4231,I,20,EC,1172,12,85,,,,,,,,,,,,,N,N,1999,,,0.2352941176,
OD014604,OD0146,4,3,2.7224,N,100,EC,1172,12,98,E2,30,,201,,,,,,,,,N,N,1999,,,0.3344481605,
OD014605,OD0146,5,3,2.7444,N,60,E2,188,,1270,,,,,,,,,,,,,N,N,1999,,,0.04724409449,
OD014606,OD0146,6,3,2.6212,I,,EC,9672,99,643,,,,,,,,,,,,,N,N,1999,,,,
OD014607,OD0146,7,4,4.423,N,,P1,2613,,4442,,,,,,,,,,,,,N,N,1999,,,,
OD014701,OD0147,1,3,2.7142,N,3872,EC,43669,448,639,ED,95,,1205,,,,,,,,,N,Y,1999,,,2.09978308,
OD014702,OD0147,2,3,2.7224,N,450,EC,48359,496,960,,,,,,,,,,,,,N,N,1999,,,0.46875,
OD014703,OD0147,3,2,2.7314,N,126,EC,29601,303,431,,,,,,,,,,,,,N,N,1999,,,0.2923433875,
OD014704,OD0147,4,2,2.2113,N,360,E2,371,,1854,,,,,,,,,,,,,N,N,1999,,,0.1941747573,
OD014801,OD0148,1,3,2.7142,N,43334,EC,232122,2379,3389,ED,504,,6419,,,,,,,,,N,N,1999,,,4.418230016,
OD014802,OD0148,2,2,2.1233,N,1495,E2,221,,1160,,,,,,,,,,,,,N,N,1999,,,1.288793103,
OD014803,OD0148,3,2,2.4111,N,308,EC,12016,123,173,ED,21,,273,,,,,,,,,N,N,1999,,,0.6905829596,
OD014804,OD0148,4,2,2.7314,N,504,EC,133939,1373,1954,,,,,,,,,,,,,N,N,1999,,,0.2579324463,
OD014805,OD0148,5,3,2.7224,N,450,E2,779,,4090,,,,,,,,,,,,,N,N,1999,,,0.1100244499,
OD014806,OD0148,6,3,2.7224,N,90,EC,2052,21,31,E2,72,,337,,,,,,,,,N,N,1999,,,0.2445652174,
OD014807,OD0148,7,2,3.4155,N,4595,W1,1576.994,,4026,,,,,,,,,,,,,N,N,1999,,,1.141331346,
OD014901,OD0149,1,3,2.7273,N,64698,EC,469226,4810,15340,ED,1070,,11278,,,,,,,,,N,N,1999,,,2.430610865,
OD014902,OD0149,2,2,2.2113,N,450,E2,2829,,10071,,,,,,,,,,,,,N,N,1999,,,0.04468275246,
OD014903,OD0149,3,3,2.2628,N,1972,EC,59203,607,1940,,,,,,,,,,,,,N,N,1999,,,1.016494845,
OD014904,OD0149,4,2,3.4155,N,4595,W1,2136.564,,3741,,,,,,,,,,,,,N,N,1999,,,1.228281208,
